fk_sucursal	distribuidor_id	sucursal	direccion_sucursal	coordenadas	latitud	longitud	activo
2438	549	PISTON SATELITE	Manuel Ávila Camacho, La Florida, Naucalpan Centro, Echegaray, Naucalpan de Juárez, Estado de México, 53300, México	19.493633144943967, -99.23642610547311	19.4936331	-99.2364261	1
2439	549	VENTO CIUDAD MANTE	Calle Hermenegildo Galeana, Ciudad Mante, El Mante, Tamaulipas, 89800, México	22.743691656956187, -98.97497300568375	22.7436917	-98.9749730	1
2440	573	ZMOTO TUXTEPEC	Avenida 5 de Mayo, Tuxtepec, San Juan Bautista Tuxtepec, Oaxaca, 68300, México	18.0857955029957, -96.13319856773147	18.0857955	-96.1331986	1
2443	578	HONDA COMALCALCO	Calle Andrés Sánchez Magallanes, Comalcalco, Tabasco, 86300, México	18.267231741460627, -93.22593590330094	18.2672317	-93.2259359	1
2444	549	VENTO MORELIA-V	AV FRANCISCO I. MADERO PTE 2485, LINDA VISTA, C.P. 58140, MORELIA MICHOACAN.	NULL	19.7062268	-101.2165813	1
2447	716	COMOTO TUXPAN	Calle Independencia Oriente, Tuxpan, Nayarit, 63200, México	21.9416,-105.2891	21.9416000	-105.2891000	1
2449	589	LOONG MOTORS IXTAPALUCA MKR	NULL	NULL	NULL	NULL	1
2450	589	LOONG MOTORS ECATEPEC MKR	NULL	NULL	NULL	NULL	1
2451	589	LOONG MOTORS IZTAPALAPA MKR	NULL	NULL	NULL	NULL	1
2452	589	LOONG MOTORS GUADALAJARA MKR	Ciclovía 16 de septiembre, Plaza Luis Barragán, Guadalajara, Región Centro, Jalisco, 44180, México	20.66675526483403, -103.34831330397984	20.6667553	-103.3483133	1
2454	549	VENTO TLAPACOYAN	Calle Francisco González Bocanegra, Tlapacoyan, Veracruz, 93650, México	19.965846445435123, -97.20988753228197	19.9658464	-97.2098875	1
2455	561	ITALIKA MINATITLAN SURTIMOTO	Avenida Panamá, Minatitlán, Veracruz, 96760, México	17.9874288,-94.5726855	17.9874288	-94.5726855	1
2457	582	CFMOTO TEXCOCO	Clavel, Texcoco de Mora, Texcoco, Estado de México, 56180, México	19.504503184745012, -98.88312598865924	19.5045032	-98.8831260	1
2459	561	ITALIKA VILLAHERMOSA SURTIMOTO	Fraccionamiento José Pagés Llergo, Centro, Tabasco, 86120, México	17.9856313,-92.9739242	17.9856313	-92.9739242	1
2460	805	RALC MOTOS	Avenida Coronel Gregorio Méndez Magaña, Fraccionamiento Lidia Esther, Villahermosa, Centro, Tabasco, 86040, México	17.99531544308101, -92.9291812477586	17.9953154	-92.9291812	1
2461	938	VELOCI RIO VERDE	Calle Guadalupe Victoria, Rioverde, San Luis Potosí, 79610, México	21.9335296,-99.9969101	21.9335296	-99.9969101	1
2463	600	WINMEX DE LA HUASTECA	Carretera Pachuca - Tempoal, El Moreno, Huejutla de Reyes, Hidalgo, 43000, México	21.143117,-98.414031	21.1431170	-98.4140310	1
2465	864	MOTO PARADISE	Avenida Eugenio Garza Sada, Roma, Monterrey, Nuevo León, 64700, México	25.66138891357782, -100.29756869999817	25.6613889	-100.2975687	1
2466	870	ITALIKA SAN JUAN BOSCO LEON	Boulevard San Juan Bosco, Buenaventura (Buenavista), León, Guanajuato, 37358, México	21.140408, -101.725408	21.1404080	-101.7254080	1
2467	572	VELOCI STORE YUC -TICUL	Calle 28, Ticul, Yucatán, 97860, México	20.394959519048985, -89.53608188465661	20.3949595	-89.5360819	1
2468	572	VELOCI STORE YUC VALLADOLID	TELMEX, Calle 43, Colonia Centro, Valladolid, Yucatán, 98780, México	20.68806079614515, -88.20162394471518	20.6880608	-88.2016239	1
2471	589	WINMEX ECATEPEC	Vía Morelos, U.H. Lomas de Ecatepec, Santa María Tulpetlac, Ecatepec de Morelos, Atenco, Estado de México, 55090, México	19.592167922909297, -99.03937092883533	19.5921679	-99.0393709	1
2472	549	286 VENTO TELOLOAPAN	Carrizal, Teloloapan, Guerrero, 40400, México	18.367242763644743, -99.86452091978097	18.3672428	-99.8645209	1
2474	870	ITALIKA MORELOS LEON	126, Calle Bosque de Huizaches, Portales De La Arboleda, León, Guanajuato, 37100, México	21.173944, -101.670571	21.1739440	-101.6705710	1
2475	870	ITALIKA MARIANO ESCOBEDO LEON	231, Lateral Mariano Escobedo, Zona Centro, León, Guanajuato, 37000, México	21.115774, -101.686654	21.1157740	-101.6866540	1
2476	870	ITALIKA LAS TORRES LEON	211, Calle M. García y Moyeda, La Alameda, León, Guanajuato, 37204, México	21.148804104901817, -101.6586805466502	21.1488041	-101.6586805	1
2477	870	ITALIKA HERMANOS ALDAMA LEON	1818C, Boulevard Hermanos Aldama, La Floresta, León, Guanajuato, 37470, México	21.094873, -101.679482	21.0948730	-101.6794820	1
2478	990	AGENCIA MOTOCICLETAS LIFAN AODES Y KAYO	5 de Febrero	NULL	27.4892022	-109.9327972	1
2480	601	CF MOTO TEZONTEPEC	Avenida Ignacio Zaragoza, La Loma, Huitel, Tezontepec de Aldama, Hidalgo, 42771, México	20.17578,-99.270050	20.1757800	-99.2700500	1
2481	979	MOTOS ALTAS MONTAÑAS FORTIN	Mercado Floristas, Carretera Federal a Córdoba, Fortín de las Flores, Centro, Fortín de las Flores, Veracruz, 94470, México	18.89978708970249, -96.99439047463265	18.8997871	-96.9943905	1
2483	562	BAJAJ XALAPA NORTE	Avenida Lázaro Cárdenas, Ferrocarrilera, Xalapa-Enríquez, Xalapa, Veracruz, 91120, México	19.555231111661147, -96.91481818811076	19.5552311	-96.9148182	1
2484	952	GAMO MOTORS U.S.A CHIAPAS	BULEVARD BELISARIO DOMINGUEZ	NULL	16.7545976	-93.1390723	1
2485	562	BAJAJ TEJERIA	Carretera Veracruz - Xalapa, Ciudad industrial Bruno Pagliai, Parque industrial Tamaca, Valente Díaz, Municipio de Veracruz, Veracruz, 91809, México	19.167067027503347, -96.2195916322991	19.1670670	-96.2195916	1
2486	549	VENTO FRESNILLO	Avenida Francisco García Salinas Oriente, Fresnillo, Zacatecas, 99000, México	23.1731667,-102.8687778,17	23.1731667	-102.8687778	1
2487	549	VENTO LAZARO CARDENAS	Mariscos La Costa, Avenida Lázaro Cárdenas, Centro, Lázaro Cárdenas, Michoacán, 60950, México	17.956375,-102.194319	17.9563750	-102.1943190	1
2489	1069	WINMEX NICOLAS ROMERO	Via Corta a Morelia, Ciudad Nicolás Romero, Nicolás Romero, Estado de México, 54419, México	19.623769942343767, -99.33271752883611	19.6237699	-99.3327175	1
2490	1069	WINMEX ATIZAPAN	Blvd. Cuautitlán Izcalli Atizapán 234, Hacienda de la Luz, 52929 Cdad. López Mateos, Méx.	NULL	19.6035830	-99.2329180	1
2491	1058	WINMEX TEPEYAC	CALZADA GUADALUPE 312, COL. VALLEJO, ALC. GUSTAVO A. MADERO, C.P.07870, CIUDAD DE MÉXICO	NULL	19.4907300	-99.1140100	1
2492	549	VENTO TEMASCALCINGO	Calle Licenciado Felipe de Jesús Chaparro, Temascalcingo de José María Velazco, Maro, Temascalcingo, Estado de México, 50400, México	19.912621253888837, -100.008404604357	19.9126213	-100.0084046	1
2493	573	MOTOCOOL HUATUSCO	Calle Cuauhtémoc, Centenario, Huatusco de Chicuéllar, Huatusco, Veracruz, 94100, México	19.16251914186666, -96.97631836026541	19.1625191	-96.9763184	1
2494	974	LIFAN 21 DE MARZO XALAPA	NULL	NULL	NULL	NULL	1
2496	574	MULTIMARCAS PLAYA VICENTE	Carretera Federal Playa Vicente - Santiago Tuxtla, Colonia Miguel Hidalgo, Playa Vicente, Veracruz, México	17.813996631090202, -95.82021464471516	17.8139966	-95.8202146	1
2498	549	283 VENTO YECAPIXTLA	Carretera Cuautla-Yecapixtla, Yecapixtla, Morelos, 62820, México	18.88457922403051, -98.86903798650755	18.8845792	-98.8690380	1
2500	870	BAJAJ SAN JUAN BOSCO LEON	1201, Boulevard Juan José Alonso de Torres, Unidad Deportiva, León, Guanajuato, 37237, México	21.1470230, -101.6524110	21.1470230	-101.6524110	1
2501	677	ELEKTRA MOTOS CUAUTITLAN	BLVD. FRANCISCO I. MADERO MANZANA 040 COL. EL PARAISO CP. 54858 CUAUTITLAN MEX.	19.6697-99.167139	19.6700000	-99.1774000	1
2504	765	ELEKTRAMOTOS ACAMBARO	91, Calle Emilio Carranza, Emilio Carranza, Acámbaro, Guanajuato, 38680, México	20.037735,-100.713520	20.0377350	-100.7135200	1
2505	975	HONDA MOTOS XALAPA	Avenida Xalapa, Colonia del Maestro, Xalapa-Enríquez, Xalapa, Veracruz, 91020, México	19.540871175983412, -96.9256343746192	19.5408712	-96.9256344	1
2507	623	ELEKTRA MOTOS PACHUCA MATRIZ	Calle México-Laredo, Las Torres, San Antonio el Desmonte, Pachuca de Soto, Hidalgo, 42082, México	20.064722,-98.788474	20.0647220	-98.7884740	1
2508	566	ITALIKA AGUASCALIENTES	Avenida Convención de 1914 Oriente, Aguascalientes, Municipio de Aguascalientes, Aguascalientes, 20260, México	21.872749832613103, -102.27087568278978	21.8727498	-102.2708757	1
2510	611	BAJAJ IGNACIO ZARAGOZA	AV. IGNACIO ZARAGOZA 396, ASISTENCIA PÚBLICA 707, 15700 CIUDAD DE MÉXICO, CDMX	(19.4179419, -99.0917585)	19.4179419	-99.0917585	1
2511	632	MOTOROKA FIX & SHOP	Avenida del Panteón, Malinalco, Estado de México, 52440, México	18.951729,-99.494585	18.9517290	-99.4945850	1
2512	793	KAYO LIFAN PETATLAN	Cerrada Arroyo del Mesón, Petatlán, Guerrero, México	17.540834062978345, -101.27208854655649	17.5408341	-101.2720885	1
2513	551	WINMEX PETATLAN	Cerrada Arroyo del Mesón, Petatlán, Guerrero, México	17.540834062978345, -101.27208854655649	17.5408341	-101.2720885	1
2514	1033	VELOCI MOTORS HUTUSCO	Avenida 3 Poniente, La Luz, Huatusco de Chicuéllar, Huatusco, Veracruz, 94100, México	19.150433837397326, -96.97059298650515	19.1504338	-96.9705930	1
2515	543	RIDERMEX COAPA	NULL	NULL	NULL	NULL	1
2516	750	BAJAJ PUEBLA SUR 2	1ro de Septiembre, Loma Encantada, Puebla de Zaragoza, Municipio de Puebla, Puebla, 72474, México	18.98288750798399, -98.232976961139	18.9828875	-98.2329770	1
2517	549	275 VENTO CHETUMAL	Fiesta Inn Chetumal, Avenida Independencia, Chetumal, Othón P. Blanco, Quintana Roo, 77000, México	18.497314875773807, -88.29873954774496	18.4973149	-88.2987395	1
2518	549	281 VENTO CHIAPA DE CORZO	Avenida Coronel Salvador Urbina, Chiapa de Corzo, Chiapas, 29160, México	16.70728514712912, -93.01565756313713	16.7072851	-93.0156576	1
2519	549	282 VENTO SAN CRISTOBAL DE LAS CASAS POWERSPORTS	AV MORELOS 48 MZ-12, SAN CRISTOBAL, 55000 ECATEPEC, EDO MEX.	NULL	16.7248610	-92.6619439	1
2520	939	BAJAJ TANGAMANGA	Pizza Hut, 4105, Avenida Himno Nacional, Colonia Bellavista, San Luis Potosí, Municipio de San Luis Potosí, San Luis Potosí, 78280, México	22.1364121,-100.9827705	22.1364121	-100.9827705	1
2521	865	XPRESS MOTOS GUADALUPE	Avenida Benito Juárez, Centro, Guadalupe, Nuevo León, 64590, México	25.679684410359823,100.2577666	25.6796844	-100.2577666	1
2523	846	TRECK MOTORS CONTRERAS ZACAPU 2	Carretera Morelia - Jiquilpan, Zacapu, Michoacán, México	19.8072225,-101.782063	19.8072225	-101.7820630	1
2524	711	BAJAJ AMERICAS	Colomos, Avenida de las Américas, Hacendarios, Guadalajara, Región Centro, Jalisco, 44620, México	20.6940365,-103.3734906,17	20.6940365	-103.3734906	1
2525	740	ITALIKA SANTA LUCIA	Santiago Laxopa, Oaxaca, México	17.148567966303272, -96.3275076204015	17.1485680	-96.3275076	1
2526	841	H&S SPORT	Jilotlán de los Dolores, Región Sureste, Jalisco, 60540, México	19.209725,-102.856114	19.2097250	-102.8561140	1
2527	737	MB MOTOS SANTA FE	Modatelas, Calle Pinos, La Unión del Cuatro, Tlajomulco de Zúñiga, Región Centro, Jalisco, 45655, México	20.5299679,-103.3748432,17	20.5299679	-103.3748432	1
2530	766	YAMAHA MORELIA	Avenida Acueducto, Morelia, Michoacán, 58260, México	19.69760, -101.17383	19.6976000	-101.1738300	1
2532	702	ELEKTRAMOTOS ALVARO OBREGON	Suburbia, Avenida Centenario, Colonia Canutillo 3a. Sección, Las Águilas, Ciudad de México, Álvaro Obregón, Ciudad de México, 01566, México	19.36277084698333, -99.2235324	19.3627708	-99.2235324	1
2533	702	ELEKTRAMOTOS TULTITLAN	Calle Tepetate, Unidad Morelos 3ra Sección, San Pablo de las Salinas, Tultitlán, Estado de México, 54930, México	19.67052088157955, -99.08925202883634	19.6705209	-99.0892520	1
2534	702	ELEKTRAMOTOS TEXCOCO	365, Avenida Benito Juárez, El cooperativo, Texcoco de Mora, Texcoco, Estado de México, 56120, México	19.507342881368057, -98.8830662883635	19.5073429	-98.8830663	1
2535	702	ELEKTRAMOTOS CHIAPAS HUIXTLA	Calle Central Norte, Huixtla, Chiapas, 30640, México	15.142324204870599, -92.46409106930919	15.1423242	-92.4640911	1
2536	1050	YAMAHA VALLARTA-KY	La Cruz de Huanacaxtle, Bahía de Banderas, Nayarit, México	20.7183367,-105.3426915	20.7183367	-105.3426915	1
2537	572	VELOCI PENJAMO	MIGUEL HIDALGO #50 ZONA CENTRO 36900 PENJAMO GTO	20°25'49.4"N 101°43'30.9"W	20.4303710	-101.7252374	1
2538	628	MOTOS GALAN	NULL	NULL	19.2714352	-99.5292408	1
2539	1064	TVS APIZACO	Blvd. Emilio Sánchez Piedras 1205, Apizaco, Tlaxcala, C.P. 90300	NULL	19.2750179	-98.4289372	1
2540	1023	CFMOTO Y CFLITE ECATEPEC SUR	Calle Tenochtitlán, Colonia Cuauhtémoc Xalostoc, Santa Clara Coatitla, Ecatepec de Morelos, Estado de México, 55310, México	19.529876, -99.076679	19.5298760	-99.0766790	1
2541	778	BAJAJ MACUSPANA	Macuspana, Tabasco, 86706, México	17.75910340626687, -92.59295800543761	17.7591034	-92.5929580	1
2543	592	Z MOTO TOLLOCAN	Calle García Luna, Toluca, Estado de México, 50140, México	19.278310672158053, -99.64489243321012	19.2783107	-99.6448924	1
2544	592	BENDA TOLCA	Instituto Voder, Avenida José María Morelos y Pavón, Toluca, Estado de México, 50090, México	19.288438,-99.648491	19.2884380	-99.6484910	1
2548	1052	SPORT CYCLE CENTER VILLAHERMOSA	Sport Cycle Center, 924, Avenida General Augusto César Sandino, Colonia Primero de Mayo, Villahermosa, Centro, Tabasco, 86190, México	17.968317222484607, -92.93720210185093	17.9683172	-92.9372021	1
2551	550	DINAMO IXMIQUILPAN	Carretera Ixmiquilpan-Actopan, Dios Padre, Ixmiquilpan, Hidalgo, 42300, México	20.478461,-99.218698	20.4784610	-99.2186980	1
2553	587	BAJAJ IXMIQUILPAN JQ	Carretera Ixmiquilpan-Actopan, Dios Padre, Ixmiquilpan, Hidalgo, 42300, México	20.478453,-99.218698	20.4784530	-99.2186980	1
2554	1049	CFLITE RIO NILO	NULL	NULL	20.6329144	-103.2702230	1
2555	1049	CFMOTO ESTAMPIDA	Carretera Jiquilpan - Guadalajara, Condominio Santa Anita, San Agustín, Tlajomulco de Zúñiga, Región Centro, Jalisco, 45645, México	20.5555287, -103.4660924	20.5555287	-103.4660924	1
2556	1049	CFMOTO FEDERALISMO	AV, Calz del Federalismo Nte 1534, 44260 Guadalajara, Jal.	NULL	19.9520724	-102.3067903	1
2558	1013	MOTOCO JOCOTEPEC	Vicente Guerrero Poniente, Jocotepec, Región Ciénega, Jalisco, 45800, México	20.278726815373435, -103.44513890336897	20.2787268	-103.4451389	1
2559	1013	MOTOCO FCO VILLA	Graciano Sánchez, Ocotlán, Región Ciénega, Jalisco, 47862, México	20.357877913796422, -102.76135857267985	20.3578779	-102.7613586	1
2565	746	BAJAJ AJUCHITLAN	Calle Maestros, Ajuchitlán del Progreso, Guerrero, 40730, México	18.162182180427997, -100.50108220606454	18.1621822	-100.5010822	1
2566	866	GAMO MONTERREY	Calle Alfredo V. Bonfil, Saltillo, Coahuila, 25070, México	25.397403516637, -101.00231583237299	25.3974035	-101.0023158	1
2568	549	VENTO OTUMBA	Calle Eugenio Montaño, Otumba de Gómez Farías, Otumba, Estado de México, 55900, México	19.700653501164286, -98.76064003363983	19.7006535	-98.7606400	1
2569	914	FAZ RIO GRANDE	Malecon, Río Grande, Zacatecas, 98400, México	23.8281644,-103.0355447,17	23.8281644	-103.0355447	1
2577	914	FAZ JEREZ	Calle San Luis, Jerez, Zacatecas, 99300, México	22.6470005,-102.9821839,17	22.6470005	-102.9821839	1
2581	914	FAZ OJOCALIENTE	C. Hidalgo 32, Col Centro, 98710 Ojocaliente, Zacatecas.	@22.5694982,-102.2558373	22.5694982	-102.2558373	1
2582	1054	FURIA MOTOS MERIDA	Calle 12, Colonia México, Mérida, Yucatán, 97109, México	20.996788988685232, -89.60767139712753	20.9967890	-89.6076714	1
2583	1054	FURIA MOTOS JARDINES DE MORELOS	Avenida Jardines de Morelos, Jardines de Morelos Sección Bosques, Fraccionamiento Las Américas, Ecatepec de Morelos, Atenco, Estado de México, 55076, México	19.601268998137947, -99.01234652055074	19.6012690	-99.0123465	1
2587	780	TVS/ZMOTO CARDENAS	Boulevard Adolfo Ruiz Cortines, Colonia Adolfo López Mateos, Villahermosa, Centro, Tabasco, 86040, México	18.00179989861503, -92.93082028616362	18.0017999	-92.9308203	1
2589	563	TVS SAN ANDRES 2	Carretera Costera del Golfo, Prolongación Primitivo R. Valencia, San Andrés Tuxtla, Veracruz, 95700, México	18.454872198571863, -95.21616259209783	18.4548722	-95.2161626	1
2590	1059	LIFAN AODES KAYO FEDERALISMO GGL	Av. Federalismo Norte 1150, Col. Mezquitán Country, Guadalajara, Jalisco, C.P. 44620	NULL	20.6936274	-103.3539259	1
2591	557	ACAY MOTOS TVS ACAYUCAN	Calle Melchor Ocampo, Acayucan, Veracruz, 96000, México	17.950216,-94.9115956	17.9502160	-94.9115956	1
2592	622	BAJAJ SANTA LUCIA	Avenida Santa Lucía, Colonia Ampliación Piloto Adolfo López Mateos, Jalalpa, Ciudad de México, Álvaro Obregón, Ciudad de México, 01298, México	19.367030282768038, -99.23380195770635	19.3670303	-99.2338020	1
2595	1082	WINMEX EL MOLINITO	Coppel, Avenida F.C. Acambaro, Jardines del molinito, San Antonio Zomeyucan, San Antonio Zomeyucan / Xomeyucan, San Esteban, Naucalpan de Juárez, Estado de México, 53530, México	19.45847995299843, -99.23814569999999	19.4584800	-99.2381457	1
2596	1054	FURIA MOTOS LAGO DE GUADALUPE	AV LAGO DE GUADALUPE 11, SAN JOSE DEL JARAL 1RA SECC, 52924 CDAD. LÓPEZ MATEOS, MÉX.	NULL	19.5944268	-99.2236318	1
2597	1054	FURIA MOTOS COACALCO	Avenida José López Portillo, Hacienda de Teruel, Coacalco de Berriozábal, Estado de México, 55170, México	19.632606, -99.093753	19.6326060	-99.0937530	1
2598	607	HONDA CHALCO	México - Cuautla, Paraje San Javier, Chalco de Díaz Covarrubias, Chalco, Estado de México, 56600, México	19.25689121081324, -98.87868293925064	19.2568912	-98.8786829	1
2599	1077	AXAC MULTIMOTOS	Av. Universidad 205, Col. Centro, Córdoba, Veracruz, C.P. 94500	NULL	20.6312760	-100.4459178	1
2600	1083	BAJAJ OAXTEPEC	Calle Estación Vieja, Oaxtepec, Yautepec, Morelos, 62738, México	18.9073970, 98.9663847	18.9073970	-98.9663847	1
2604	1072	BAJAJ TOLUCA CENTRO SKS	Billar, Calle Pedro Ascencio, Toluca, Estado de México, 50000, México	19.292123,-99.659844	19.2921230	-99.6598440	1
2605	1072	BAJAJ LAS AGUILAS SKS	1292, Calzada de las Águilas, Amplación Las Águilas, Las Águilas, Ciudad de México, Álvaro Obregón, Ciudad de México, 01740, México	19.348217545314302, -99.2308323970363	19.3482175	-99.2308324	1
2609	1081	CFMOTO ACAPULCO DIAMANTE	Puerto Marqués, Acapulco de Juárez, Guerrero, 39898, México	16.800130166411396, -99.8171986540689	16.8001302	-99.8171987	1
2613	1073	RGH MOTOS-G	Calle Josefa Ortiz de Domínguez, Xico, Veracruz, 91240, México	19.42244830240144, -97.00966401349193	19.4224483	-97.0096640	1
2619	804	EVOBIKE SUC TENOSIQUE	Calle 55, Luis Gomez Zeta, Tenosique de Pino Suárez, Tenosique, Tabasco, 86901, México	17.470100358866077, -91.42518159195423	17.4701004	-91.4251816	1
2620	549	VENTO TIZARA	Haciendas de Tizayuca, Emiliano Zapata, Tizayuca, Hidalgo, 43800, México	19.871179,98.958189	19.8711790	-98.9581890	1
2621	1080	WINMEX VERACRUZ	carlos tito electromecanica, Calle J. B. Lobos, Las Bajadas, Veracruz, Municipio de Veracruz, Veracruz, 91726, México	19.154391927661138, -96.17501418650806	19.1543919	-96.1750142	1
2623	572	VELOCI STORE LA VENTA	Callejón Víctor Fernández Manero, Zona Arqueológica La Venta, La Venta, Huimanguillo, Tabasco, México	18.09727028291609, -94.04401466186	18.0972703	-94.0440147	1
2624	729	BAJAJ EMPEX BAHIA DE BANDERAS	Coppel, Avenida Emilio M. González, Mezcales, Bahía de Banderas, Nayarit, 63407, México	20.7312671,-105.2818946,17	20.7312671	-105.2818946	1
2625	1071	LIFAN TECAMACHALCO	Calle Ignacio Ramírez, San Mateo Tlacomulco, San Miguel Zozutla, Yehualtepec, Puebla, México	18.7449, -97.6573	18.7449000	-97.6573000	1
2626	780	TVS/ZMOTO MACUSPANA	Macuspana, Tabasco, 86706, México	17.759236234736562, -92.59296873427395	17.7592362	-92.5929687	1
2628	549	VENTO CHICONAUTLA	Circuito Cuauhtémoc, La Fortaleza, Santa Maria Chiconautla, Ecatepec de Morelos, Atenco, Estado de México, 50066, México	19.645548434272772, -99.00371414414687	19.6455484	-99.0037141	1
2629	1081	CFMOTO CHILPANCINGO	Calle 27 de Septiembre, Chilpancingo de los Bravo, Guerrero, 39000, México	17.54916604585612, -99.5020987410545	17.5491660	-99.5020987	1
2630	799	MONTIER ACTOPAN	Carretera México–Laredo Km 108, Actopan, Hidalgo, C.P. 42500	NULL	20.2685000	-98.9444000	1
2632	741	RGH MOTOS COACOATZINTLA	Carretera Estatal Xalapa - Misantla, Coacoatzintla, Veracruz, México	19.65113105953125, -96.94113924232796	19.6511311	-96.9411392	1
2633	622	BAJAJ TLAHUAC-C	Avenida Tláhuac, Colonia Santiago Centro, San Francisco Tlaltenco, Ciudad de México, Tláhuac, Ciudad de México, 13300, México	19.2980209, -99.0413357	19.2980209	-99.0413357	1
